household_id,has_labourer,hh_floors,hh_units,hh_under6yr,hh_over6yr,hh_maids,hh_under6yr_present,hh_over6yr_present,hh_tenure,hh_veh,hh_bikes,ptdist,hhincome,hhproptype,hhproptype_other,latlon,community,road,building,poi,emirate,interviewer_id,interviewer_company,interview_date,interview_time,interviewer_company_name,interviewer_company_num,home_zone_id,wt
3236,0.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,2,6.0,0.0,4,6,1,,"25.160998,55.270307",Al Quoz 2,AL Meydan,-,Al Quoz Pond Park,1,MS018,ms,2014-05-24,18:34:00,,355,694,1
3238,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,4,3,1,,"25.161678,55.270929",Al Quoz 2,,,Al Quoz pond park,1,MS018,ms,2014-05-24,19:42:00,,355,694,1
3240,0.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,2,3.0,0.0,4,5,1,,"25.159735,55.271401",al quoz 2,,,al quoze pond park,1,MS015,ms,2014-05-24,18:29:00,,355,694,1
3241,0.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,1,3.0,0.0,4,5,1,,"25.158803,55.271187",al qouz,,,al quoze pond park,1,MS015,ms,2014-05-24,19:12:00,,355,694,1
3244,0.0,1.0,1.0,0.0,8.0,0.0,0.0,8.0,1,10.0,0.0,2,9,1,,"25.172825,55.251553",al quoz 1,18/a,14,aneesa al ansariah girls' school,1,MS007,ms,2014-05-24,19:20:00,,354,703,1
3245,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,3,7,1,,"25.171553,55.250995",al quoz 1,17/a,2,aneesa al ansariah girls' school,1,MS007,ms,2014-05-24,20:38:00,,354,703,1
3246,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,1,4.0,0.0,3,9,1,,"25.170864,55.251907",al quoz 1,22/a,42,aneesa al ansariah girls's school,1,MS007,ms,2014-05-24,20:50:00,,354,703,1
3248,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,10,1,,"25.150646,55.264020",Al quoz second,Al khail road,-,Enoc petrol station,1,MS010,ms,2014-05-24,19:09:00,,355,694,1
3249,0.0,1.0,0.0,1.0,5.0,0.0,1.0,5.0,1,3.0,0.0,3,10,1,,"25.150412,55.265179",Al quoz second,al khail road,-,enoc petrol station,1,MS010,ms,2014-05-24,19:46:00,,355,694,1
3250,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,1,6.0,0.0,3,10,1,,"25.151928,55.264792",Al quoz second,al khail road,-,enoc petrol station,1,MS010,ms,2014-05-24,20:06:00,,355,694,1
3251,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,10,1,,"25.149791,55.264106",Al quoz second,al khail road,-,enoc petrol station,1,MS010,ms,2014-05-24,20:20:00,,355,694,1
3252,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,3,10,1,,"25.150179,55.266037",Al quoz second,al khail road,-,enoc petrol station,1,MS010,ms,2014-05-24,20:35:00,,355,694,1
3254,0.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,1,3.0,0.0,1,4,1,,"25.160609,55.269899",Al Quoz Second,-,-, ENOC Petrol Station,1,MS010,ms,2014-05-24,19:50:00,,355,694,1
3255,0.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,1,2.0,0.0,1,4,1,,"25.158628,55.271466",Al Quoz Second,Al Khail ,-,ENOC Petrol Station,1,MS010,ms,2014-05-24,20:41:00,,355,694,1
3257,0.0,2.0,20.0,1.0,4.0,0.0,1.0,2.0,2,1.0,0.0,3,2,3,,"25.152258,55.246768",al qouz 4,latifa bin zayed road,-,al khail mall ,1,MS011,ms,2014-05-28,19:21:00,,359,714,1
3258,0.0,2.0,20.0,0.0,3.0,0.0,0.0,2.0,2,1.0,0.0,3,2,3,,"25.151403,55.246511",al qouz 4,latifa bin zayed road,-,al khail mall ,1,MS011,ms,2014-05-28,20:14:00,,359,714,1
3260,0.0,1.0,7.0,0.0,8.0,0.0,0.0,8.0,1,4.0,0.0,2,7,1,,"25.152568,55.256145",al qouz 4,20 street,villa,springdale indian school,1,MS013,ms,2014-05-28,19:31:00,,359,1431,1
3261,0.0,3.0,66.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,2,2,5,,"25.147965,55.250416",al qouz 4,latifa bin hamdan ,al wasl R416,springdales indian school,1,MS008,ms,2014-05-28,18:03:00,,359,697,1
3262,0.0,3.0,66.0,0.0,2.0,0.0,0.0,2.0,3,0.0,0.0,2,2,5,,"25.148354,55.247798",al qouz 4,latifa bin hamdan ,al wasl building ,springdales indian school,1,MS008,ms,2014-05-28,18:59:00,,359,697,1
3263,0.0,3.0,66.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,3,2,5,,"25.149577,55.247755",al qouz 4 ,latifa bin hamdan ,r416,springdales indian school ,1,MS008,ms,2014-05-28,19:08:00,,359,714,1
3264,0.0,3.0,66.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,2,2,5,,"25.149636,55.247712",AL QOUZ 4`,LATIFA BIN HAMDAN ,R416,SPRINGDALES INDIAN SCHOOL ,1,MS008,ms,2014-05-28,19:27:00,,359,714,1
3265,0.0,3.0,66.0,0.0,2.0,0.0,0.0,2.0,3,0.0,0.0,2,10,5,,"25.149033,55.248774",Al-quoz 4,318 Road,Zabeel Palace Accomadations,Jumeirah University,1,MS024,ms,2014-05-28,18:38:00,,359,697,1
3266,0.0,3.0,66.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,2,10,5,,"25.150471,55.246618",Al Quoz 4,318 road,-,Jumeirah University,1,MS024,ms,2014-05-28,19:27:00,,359,714,1
3267,0.0,3.0,66.0,0.0,4.0,0.0,0.0,4.0,3,0.0,0.0,2,10,5,,"25.149111,55.248978",al quoz 4,318 road,-,Jumeirah University,1,MS024,ms,2014-05-28,19:56:00,,359,697,1
3269,0.0,1.0,5.0,0.0,5.0,0.0,0.0,5.0,1,5.0,0.0,3,10,1,,"25.152063,55.254879",AL Quoz 4,318,-,Springdale Indian School ,1,MS006,ms,2014-05-28,18:41:00,,359,1431,1
3271,0.0,2.0,20.0,0.0,3.0,0.0,0.0,3.0,2,3.0,0.0,3,10,3,,"25.152199,55.247605",al qouz 4,latifa bin zayed road,-,al khail mall,1,MS023,ms,2014-05-28,18:41:00,,359,714,1
3272,0.0,2.0,20.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,3,10,3,,"25.151345,55.246081",al qouz4,lateefa bin zayed road,-,al khail centre,1,MS023,ms,2014-05-28,19:27:00,,359,714,1
3273,0.0,2.0,20.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,3,10,3,,"25.151287,55.246618",al qouz 4,lateefa bin zayed road,-,al khail mall,1,MS023,ms,2014-05-28,20:19:00,,359,714,1
3277,0.0,1.0,6.0,0.0,4.0,0.0,0.0,4.0,1,3.0,0.0,4,5,1,,"25.148336, 55.250133",Al Quoz 4,-,-,Spring Dale Indian School,1,MS004,ms,2014-05-28,19:29:00,,359,697,1
3278,0.0,2.0,20.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,2,3,3,,"25.150646,55.246489",Al quoz 4,Latifa bin hamdan,Al wasl,Al khail mall,1,MS016,ms,2014-05-28,18:35:00,,359,714,1
3279,0.0,2.0,20.0,0.0,5.0,0.0,0.0,5.0,2,1.0,0.0,2,5,3,,"25.150422,55.246950",Al quoz 4,Latifa bin hamdan,Al wasl,Al khail mall,1,MS016,ms,2014-05-28,19:06:00,,359,714,1
3280,0.0,2.0,20.0,1.0,4.0,0.0,1.0,4.0,3,1.0,0.0,2,2,3,,"25.150898,55.248227",al quoz 4,,,al khail mall,1,MS015,ms,2014-05-28,18:37:00,,359,714,1
3281,0.0,2.0,20.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,2,2,3,,"25.151053,55.248399",al quoz 4,,,al khail mall,1,MS015,ms,2014-05-28,19:08:00,,359,714,1
3282,0.0,2.0,20.0,0.0,2.0,0.0,0.0,2.0,1,1.0,0.0,2,2,3,,"25.150665,55.248141",al quoz 4,,,al khail mall,1,MS015,ms,2014-05-28,19:25:00,,359,714,1
3283,0.0,2.0,20.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,2,2,3,,"25.151092,55.248334",al quoz 4,,,al khail mall,1,MS015,ms,2014-05-28,19:57:00,,359,714,1
3284,0.0,3.0,66.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,1,2,5,,"25.147413, 55.251836",al qouz 4,latifa bin hamdan,al wasl buld R416,jumairah unversity,1,MS020,ms,2014-05-28,18:04:00,,359,697,1
3285,0.0,3.0,66.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,1,2,5,,"25.149208,55.249043",al qouz4,latifa bin hamdan,al wasl R416,jumairah university,1,MS020,ms,2014-05-28,18:57:00,,359,697,1
3286,0.0,3.0,66.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,1,2,5,,"25.149616,55.249987",al qouz 4,latifa bin hamdan,al wasl R416,JUMAIRAH UNIVERSITY,1,MS020,ms,2014-05-28,19:17:00,,359,697,1
3287,0.0,3.0,66.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,1,2,5,,"25.148392,55.251102",al qouz 4,LATIFA BIN HAMDAN,AL WASL R416,JUMAIRAH UNIVERSITY,1,MS020,ms,2014-05-28,19:41:00,,359,697,1
3291,0.0,2.0,1.0,0.0,14.0,0.0,0.0,14.0,1,8.0,0.0,1,9,1,,"25.150723,55.253956",al quoz 4,37,1,spring dale indian school,1,MS007,ms,2014-05-28,18:03:00,,359,1431,1
3292,0.0,3.0,66.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,1,2,3,,"25.148761,55.249107",AL Quoz 4,318,,Jumeirah University,1,MS001,ms,2014-05-28,18:52:00,,359,697,1
3293,0.0,3.0,66.0,0.0,2.0,0.0,0.0,2.0,3,0.0,0.0,1,2,3,,"25.149111,55.249257",Al quoz 4,318,,Jumeirah university,1,MS001,ms,2014-05-28,19:07:00,,359,697,1
3294,0.0,3.0,66.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,1,2,3,,"25.148878,55.249064",Al quoz 4,318,,Jumeirah university,1,MS001,ms,2014-05-28,19:31:00,,359,697,1
3295,0.0,3.0,66.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,1,2,3,,"25.148800,55.249085",Al Quoz 4,318,,Jumeirah university,1,MS001,ms,2014-05-28,19:42:00,,359,697,1
3296,0.0,3.0,66.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,1,1,3,,"25.147421,55.251231",Al quoz 4,318 street,Al wasl (r406),Jumeirah university,1,MS010,ms,2014-05-28,18:26:00,,359,697,1
3297,0.0,3.0,66.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,1,1,3,,"25.148179,55.251660",Al quoz 4,318 street,al wasl (r406),Jumeirah university,1,MS010,ms,2014-05-28,18:42:00,,359,697,1
3298,0.0,3.0,66.0,0.0,3.0,0.0,0.0,2.0,3,0.0,0.0,1,1,3,,"25.148431,55.250931",Al quoz 4,318 street,al wasl (r406),jumeirah university,1,MS010,ms,2014-05-28,18:59:00,,359,697,1
3299,0.0,3.0,66.0,0.0,2.0,0.0,0.0,2.0,3,0.0,0.0,1,1,3,,"25.147382,55.251274",Al quoz 4,318 street,al wasl (r406),jumeirah university,1,MS010,ms,2014-05-28,19:28:00,,359,697,1
3300,0.0,3.0,66.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,1,1,3,,"25.148703,55.251403",Al quoz 4,318 street,al wasl (r406),jumeirah university,1,MS010,ms,2014-05-28,19:37:00,,359,697,1
3301,0.0,3.0,66.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,1,1,3,,"25.148354,55.251210",Al quoz 4,318 street,al wasl (r416),jumeirah university,1,MS010,ms,2014-05-28,19:45:00,,359,697,1
3302,0.0,5.0,50.0,0.0,1.0,0.0,0.0,1.0,2,1.0,0.0,3,5,3,,"24.985358,55.202458",DIP 2,DIP,6,ritaj DIP,1,MS011,ms,2014-05-31,19:05:00,,597,16009,1
3303,0.0,5.0,50.0,1.0,2.0,0.0,1.0,2.0,2,1.0,0.0,3,6,3,,"24.985329,55.202533",DIP 2,DIP ,6,ritaj DIP,1,MS011,ms,2014-05-31,19:21:00,,597,16009,1
3304,0.0,5.0,50.0,2.0,2.0,0.0,2.0,2.0,2,1.0,0.0,3,6,3,,"24.985338,55.202597",DIP 2,DIP ,6,retaj DIP ,1,MS011,ms,2014-05-31,19:39:00,,597,16009,1
3305,0.0,5.0,50.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,3,6,3,,"24.985280,55.202576",DIP2,DIP,6,retaj DIP ,1,MS011,ms,2014-05-31,20:08:00,,597,16009,1
3307,0.0,5.0,50.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,2,4,3,,"24.985280,55.202072",DIP 2,DIP 2 road,"dunes village, B-07",ritaj dip,1,MS013,ms,2014-05-31,19:35:00,,597,16009,1
3308,0.0,5.0,50.0,0.0,2.0,0.0,0.0,2.0,2,0.0,0.0,2,4,3,,"24.985377,55.201921",DIP 2,DIP 2 road,"dunes village, B-07",ritaj dip,1,MS013,ms,2014-05-31,19:50:00,,597,16009,1
3310,0.0,5.0,50.0,0.0,5.0,0.0,0.0,4.0,2,1.0,0.0,2,5,3,,"24.985299,55.202050",dip 2,dip 2 road,"dunes village, B-07",ritaj dip 2,1,MS013,ms,2014-05-31,20:24:00,,597,16009,1
3311,0.0,5.0,50.0,0.0,2.0,0.0,0.0,2.0,2,0.0,0.0,1,2,3,,"24.985902,55.202179",DUBAI INVESTMENT PARK 2,DIP ROAD ,DUNES VILLAGE,RITAJ,1,MS008,ms,2014-05-31,19:30:00,,597,16009,1
3312,0.0,5.0,50.0,0.0,2.0,0.0,0.0,2.0,2,0.0,1.0,2,2,3,,"24.985980,55.202479",DUBAI INVESTMENT PARK 2,DIP ROAD ,B-06,RITAJ ,1,MS008,ms,2014-05-31,19:39:00,,597,16009,1
3313,0.0,5.0,50.0,1.0,2.0,0.0,1.0,2.0,2,1.0,0.0,2,2,3,,"24.986136,55.201964",DUBAI INVESTMENT PARK 2,DIP ROAD ,B-06,RITAJ,1,MS008,ms,2014-05-31,19:58:00,,597,16009,1
3314,0.0,5.0,50.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,3,2,3,,"24.986136,55.202179",DUBAI INVESTMENT PARK 2,DIP ROAD ,B-06,RITAJ ,1,MS008,ms,2014-05-31,20:07:00,,597,16009,1
3315,0.0,5.0,50.0,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,2,2,3,,"24.986097,55.202522",DUBAI INVESTMENT PARK 2,DIP2,B-06,RIJAT ,1,MS008,ms,2014-05-31,20:18:00,,597,16009,1
3316,1.0,3.0,45.0,0.0,6.0,0.0,0.0,6.0,3,0.0,0.0,4,10,5,,"24.986836,55.198853",Dubai Investment park-2,-,Securitas Accomadation,Al Futtaim Accomadation,1,MS024,ms,2014-05-31,19:16:00,,597,16009,1
3317,1.0,3.0,45.0,0.0,6.0,0.0,0.0,6.0,3,0.0,0.0,4,10,5,,"24.987186,55.198467",Dubai investment park 2,-,Securitas Accomadation,Al Futtaim staff accomadation,1,MS024,ms,2014-05-31,19:48:00,,597,16009,1
3318,1.0,3.0,45.0,0.0,6.0,0.0,0.0,6.0,3,0.0,0.0,4,10,5,,"24.987361,55.198703",Dubai Investment park 2,-,Securitas staff accomadation,Al futtaim staff accomadation,1,MS024,ms,2014-05-31,20:09:00,,597,16009,1
3319,1.0,3.0,45.0,0.0,5.0,0.0,0.0,5.0,3,0.0,0.0,4,10,5,,"24.987283,55.198531",dubai investment park 2,-,securitas staff accomadation,al futtaim staff accomadation,1,MS024,ms,2014-05-31,20:56:00,,597,16009,1
3320,0.0,5.0,50.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,9,2,3,,"24.985902,55.202823",DIP2,-,B07, Ritaj DIP,1,MS006,ms,2014-05-31,19:51:00,,597,16009,1
3321,0.0,5.0,50.0,0.0,1.0,0.0,0.0,1.0,2,1.0,0.0,9,10,3,,"24.985902,55.202587",DIP2,-,B07,Ritaj DIP,1,MS006,ms,2014-05-31,20:10:00,,597,16009,1
3322,0.0,5.0,50.0,0.0,3.0,0.0,0.0,3.0,3,1.0,0.0,9,10,3,,"24.985883,55.202630",DIP2,-,B07,Ritaj DIP,1,MS006,ms,2014-05-31,20:28:00,,597,16009,1
3323,0.0,5.0,50.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,9,5,3,,"24.985805,55.202715",B07,-,-,Ritaj DIP,1,MS006,ms,2014-05-31,20:42:00,,597,16009,1
3324,0.0,5.0,50.0,0.0,2.0,0.0,0.0,2.0,3,0.0,0.0,9,10,3,,"24.985844,55.202265",DIP2,-,B07,Ritaj DIP,1,MS006,ms,2014-05-31,20:54:00,,597,16009,1
3325,1.0,3.0,105.0,0.0,5.0,0.0,0.0,5.0,3,0.0,0.0,3,10,3,,"24.986408,55.198016",DIP2,-,Dolphin,Peace Food Stuff Trading 2,1,MS023,ms,2014-05-31,19:25:00,,597,16009,1
3326,1.0,2.0,108.0,0.0,5.0,0.0,0.0,5.0,3,0.0,0.0,3,10,3,,"24.986447,55.197694",DIP2,-,Dolphin,Pace Food Stuff Trading 2,1,MS023,ms,2014-05-31,20:16:00,,597,16009,1
3327,1.0,2.0,108.0,0.0,5.0,0.0,0.0,5.0,3,0.0,0.0,3,10,3,,"24.986369,55.198102",DIP2,-,Dolphin,Pace Food Stuff Trading 2,1,MS023,ms,2014-05-31,21:03:00,,597,16009,1
3328,1.0,2.0,108.0,0.0,5.0,0.0,0.0,5.0,3,0.0,0.0,3,10,3,,"24.986369,55.198102",DIP2,-,Dolphin,Pace Food Stuff Trading 2,1,MS023,ms,2014-05-31,21:11:00,,597,16009,1
3329,0.0,2.0,108.0,0.0,5.0,0.0,0.0,5.0,3,0.0,0.0,9,10,3,,"24.985650,55.202351			",DIP2	,-			,-	,pace food stuff trading 2	,1,MS024,ms,2014-05-31,19:57:00,,597,16009,1
3330,0.0,108.0,18.0,0.0,12.0,0.0,0.0,12.0,3,0.0,0.0,9,10,3,,"24.985727,55.202694",DIP2,-,-,pace foodstuff Trading 2,1,MS024,ms,2014-05-31,21:07:00,,597,16009,1
3331,1.0,3.0,45.0,0.0,6.0,0.0,0.0,6.0,3,0.0,0.0,4,1,4,,"24.986642,55.197963",Dubai Investment park 2,,Securitas accomodation,Al futtaim staff accomodation,1,MS009,ms,2014-05-31,19:10:00,,597,16009,1
3332,1.0,3.0,45.0,0.0,5.0,0.0,0.0,5.0,3,0.0,0.0,4,1,4,,"24.987089,55.198231",Dubai investment park 2,,Securitas accomodation,Al futtaim staff accomodation,1,MS009,ms,2014-05-31,19:26:00,,597,16009,1
3333,1.0,3.0,45.0,0.0,6.0,0.0,0.0,6.0,3,0.0,0.0,4,1,4,,"24.986603,55.198134",Dubai investment park 2 ,,Securitas accomodation,AL futtaim staff accomodation,1,MS009,ms,2014-05-31,19:41:00,,597,16009,1
3334,1.0,3.0,45.0,0.0,6.0,0.0,0.0,6.0,3,0.0,0.0,4,1,4,,"24.986817,55.197887",Dubai investment park 2,,Securitas accomodation,Al futtaim staff accomodation,1,MS009,ms,2014-05-31,19:57:00,,597,16009,1
3335,1.0,3.0,494.0,0.0,4.0,0.0,0.0,4.0,3,0.0,0.0,2,3,3,,"24.986700,55.198402",DIP2,-,Al Futtain Majid Group,Peace Food Stuff Trading 2,1,MS004,ms,2014-05-31,19:45:00,,597,16009,1
3336,1.0,3.0,494.0,0.0,4.0,0.0,0.0,4.0,3,0.0,0.0,2,4,5,,"24.987244,55.198488",DIP2,-,Al Futtaim Group Company,Peace Food Stuff Trading ,1,MS004,ms,2014-05-31,20:04:00,,597,16009,1
3337,1.0,3.0,494.0,0.0,4.0,0.0,0.0,4.0,3,0.0,0.0,2,2,5,,"24.986583,55.198059",DIP2,-,Al Futtaim Majid Company,Peace Food Stuff Trading,1,MS004,ms,2014-05-31,20:27:00,,597,16009,1
3338,1.0,3.0,494.0,0.0,4.0,0.0,0.0,4.0,3,0.0,0.0,2,2,5,,"24.987439,55.198102",DIP2,,AL Futtaim Majid Group,Pace Food Stuff Trading,1,MS004,ms,2014-05-31,21:01:00,,597,16009,1
3339,1.0,3.0,494.0,0.0,4.0,0.0,0.0,4.0,3,0.0,0.0,2,2,5,,"24.987575,55.197415",DIP2,-,AL Majid Futtaim Company,Pace Food Stuff Trading,1,MS004,ms,2014-05-31,21:13:00,,597,16009,1
3340,1.0,3.0,494.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,2,2,5,,"24.987595,55.197995",DIP2,-,AL Majid Futtaim Group,Pace Food Stuff Trading,1,MS004,ms,2014-05-31,21:29:00,,597,16009,1
3341,1.0,2.0,50.0,0.0,6.0,0.0,0.0,6.0,2,0.0,0.0,2,5,3,,"24.987770,55.198703",Dubai investment park 2,-,-,Pace food stuff trading 2,1,MS018,ms,2014-05-31,19:17:00,,597,16009,1
3342,1.0,2.0,50.0,0.0,4.0,0.0,0.0,4.0,2,0.0,0.0,2,4,3,,"24.987731,55.198832",Dubai investment park 2,-,-,Pace food staff trading 2,1,MS018,ms,2014-05-31,19:40:00,,597,16009,1
3343,1.0,2.0,50.0,0.0,4.0,0.0,0.0,4.0,2,0.0,0.0,2,2,3,,"24.987789,55.198874",Dubai investment park 2,-,-,Pace food staff trading 2,1,MS018,ms,2014-05-31,19:50:00,,597,16009,1
3344,1.0,3.0,150.0,0.0,6.0,0.0,0.0,6.0,2,0.0,0.0,4,1,5,,"24.987653,55.197780",Dip2,-,-,Pae food stuff trading 2,1,MS016,ms,2014-05-31,19:23:00,,597,16009,1
3345,1.0,3.0,150.0,0.0,4.0,0.0,0.0,4.0,2,0.0,0.0,4,1,5,,"24.987770,55.198059",Dip 2,-,-,Pace food stuff trading 2,1,MS016,ms,2014-05-31,19:40:00,,597,16009,1
3347,1.0,3.0,150.0,0.0,3.0,0.0,0.0,3.0,2,0.0,0.0,4,1,5,,"24.986972,55.198231",Dip2,-,-,Pace food stuff trading 2,1,MS016,ms,2014-05-31,20:22:00,,597,16009,1
3348,0.0,5.0,50.0,0.0,4.0,0.0,0.0,4.0,2,0.0,0.0,9,2,3,,"24.986272,55.202587",dubai investment park 2,,,ritaj dubai investment park,1,MS015,ms,2014-05-31,19:31:00,,597,16009,1
3349,0.0,5.0,50.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,9,4,3,,"24.986253,55.202587",dubai investment park 2,,,ritaj dubai investment park 2,1,MS015,ms,2014-05-31,19:53:00,,597,16009,1
3350,0.0,5.0,50.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,9,3,3,,"24.986311,55.202887",dubai investment park 2,,,ritaj dubai investment park,1,MS015,ms,2014-05-31,20:07:00,,597,16009,1
3351,0.0,5.0,50.0,1.0,5.0,0.0,1.0,5.0,2,1.0,0.0,9,3,3,,"24.986233,55.202715",dybai investment park 2,,,ritaj dubai investment park,1,MS015,ms,2014-05-31,20:19:00,,597,16009,1
3352,0.0,5.0,50.0,1.0,4.0,0.0,1.0,4.0,2,2.0,0.0,2,5,3,,"24.985319,55.202007",DIP 2,dip road,5,ritaj dip,1,MS007,ms,2014-05-31,18:49:00,,597,16009,1
3354,0.0,5.0,50.0,1.0,2.0,0.0,1.0,2.0,2,1.0,0.0,2,5,3,,"24.985922,55.202007",dip 2,dip road,5,ritaj dip,1,MS007,ms,2014-05-31,19:26:00,,597,16009,1
3355,0.0,5.0,50.0,1.0,2.0,0.0,1.0,2.0,3,1.0,0.0,2,5,3,,"24.985883,55.202630",dip 2,dip road,3,ritaj dip,1,MS007,ms,2014-05-31,20:03:00,,597,16009,1
3356,0.0,5.0,50.0,1.0,2.0,0.0,1.0,2.0,3,1.0,0.0,2,3,3,,"24.985961,55.202565",dip 2,dip road,3,ritaj dip,1,MS007,ms,2014-05-31,20:14:00,,597,16009,1
3357,0.0,5.0,50.0,0.0,2.0,0.0,0.0,2.0,3,1.0,0.0,2,3,3,,"24.985864,55.201964",dip 2,dip road,3,ritaj dip,1,MS007,ms,2014-05-31,20:25:00,,597,16009,1
3358,0.0,5.0,50.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,9,3,3,,"24.985786,55.201836",DIP 2,-,Dunes village,Ritaj dip,1,MS010,ms,2014-05-31,19:26:00,,597,16009,1
3360,0.0,5.0,50.0,0.0,1.0,0.0,0.0,1.0,2,1.0,0.0,9,4,3,,"24.987575,55.202951",DIP 2,-,Dunes village,ritaj dip,1,MS010,ms,2014-05-31,19:57:00,,597,16009,1
3361,0.0,5.0,50.0,0.0,2.0,0.0,0.0,2.0,2,0.0,1.0,9,3,3,,"24.985980,55.201921",DIP 2,-,dunes village,ritaj dip,1,MS010,ms,2014-05-31,20:06:00,,597,16009,1
3362,0.0,5.0,50.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,9,3,3,,"24.986408,55.202394",DIP 2,-,Dunes village,ritaj dip,1,MS010,ms,2014-05-31,20:23:00,,597,16009,1
3364,1.0,2.0,108.0,0.0,6.0,0.0,0.0,4.0,3,0.0,0.0,1,10,5,,"24.986933,55.197716",DIP 2,-,Dolphin,Pace Food Stuffs Trading 2,1,MS011,ms,2014-05-31,19:47:00,,597,16009,1
3365,1.0,2.0,108.0,0.0,5.0,0.0,0.0,5.0,3,0.0,0.0,1,10,4,,"24.989364,55.199089",DIP 2,-,Dolphin,Pace Food Stuffs Trading 2,1,MS011,ms,2014-05-31,21:09:00,,597,16009,1
3366,0.0,2.0,24.0,0.0,5.0,0.0,0.0,5.0,2,1.0,0.0,2,4,3,,"25.042176,55.121970",gardens,rose street,20,ibn batuta mall,1,MS013,ms,2014-06-09,19:24:00,,591,828,1
3367,0.0,2.0,24.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,2,5,3,,"25.042410,55.121799",gardens,rosa street,20,ibn batuta mall,1,MS013,ms,2014-06-09,19:40:00,,591,828,1
3368,0.0,2.0,24.0,0.0,5.0,0.0,0.0,5.0,2,1.0,0.0,2,4,3,,"25.042760,55.121927",gardens,rosa street,22,ibn batuta mall,1,MS013,ms,2014-06-09,19:56:00,,591,828,1
3369,0.0,2.0,18.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,5,4,,"25.042837,55.122828",JABEL ALI VILLAGE 1 ,-,-,IBN BATTUTA MAL ,1,61079,ms,2014-06-09,19:24:00,,591,828,1
3370,0.0,2.0,24.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,3,5,4,,"25.043732,55.123601",jabel ali village 1,-,-,ibn bhattuta mall ,1,61079,ms,2014-06-09,19:51:00,,591,828,1
3372,0.0,2.0,24.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,3,10,3,,"25.042798,55.122957	",Jabalk ali village 1,-,20,Ibn Battuta SM,1,MS023,ms,2014-06-09,19:25:00,,591,828,1
3373,0.0,2.0,24.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,3,10,3,,"25.042410,55.122764",jabal ali village 1,-,21,ibn battuta mall,1,MS023,ms,2014-06-09,19:58:00,,591,828,1
3375,0.0,2.0,48.0,1.0,4.0,0.0,1.0,4.0,2,1.0,0.0,3,4,3,,"25.042118,55.121734",Jabel ali 1,Discovery gardens boulevard,1,Ibn batuta mall,1,MS016,ms,2014-06-09,18:15:00,,591,828,1
